time,addr,bus,data
1113.3430580000002,672,0,2000471f5d002e00
1113.343095,1200,0,0040000000400080
1113.3432980000002,608,0,0c1c1d30ffff7739
1113.343341,1201,0,0237be680000005f
1113.3435340000003,399,0,fe1b000000410010
1113.343609,848,0,0528c44a4c0000ef
1113.3436470000001,688,0,ea0d0007d3
1113.343843,68,0,000000ff47000000
1113.344089,67,0,0100000000000030
1113.344337,66,0,ff0eff1200ffff00
1113.344575,357,0,4b788100000004b6
1113.344809,688,0,e90d000785
1113.3449080000003,704,0,11
1113.344991,1087,0,004060ff6de50900
1113.345229,1088,0,ff000004ffffff00
1113.345473,880,0,0020038800000002
1113.346125,790,0,051b2b0a1c170080
1113.3463550000001,809,0,0bb37f0c11240021
1113.346589,1349,0,dc1a008c42000000
1113.346825,672,0,e000471f5d002e00
1113.347061,608,0,0c1c1c30ffff761d
1113.347297,399,0,fe1b000000410010
1113.3478320000002,544,0,df0bf82b00200510
1113.3480720000002,339,0,200010ff00ff002e
1113.3483120000003,356,0,0008000000000a02
1113.3485580000001,1072,0,00a0000000000600
1113.3488060000002,1200,0,000000c000400080
1113.3490520000003,1201,0,0237be680000005f
1113.3492270000002,1415,0,0000000000000005
1113.3496680000003,848,0,0528744a4c00005f
1113.3500380000003,688,0,ec0d00073b
1113.3502200000003,357,0,4758810000000a94
1113.3504540000004,790,0,051b250a1c170080
1113.3506840000002,809,0,85b37f0c11240021
1113.3509160000003,1087,0,004060ff6dd60900
1113.3511540000002,1088,0,ff000004ffffff00
1113.3513980000002,880,0,0020038800000002
1113.3516420000003,1349,0,dc1a008c42000000
1113.3518780000002,672,0,4000471f5d002e00
1113.352101,544,0,df23f8130010ff0f
1113.3521180000002,608,0,0c1c1d30ffff770c
1113.352337,339,0,200010ff00ffb0de
1113.3523540000003,399,0,fe1b000000410010
1113.3525750000001,356,0,000800000000050d
1113.3525960000002,898,0,00fe0f00ab004614
1113.352823,497,0,0000000000000000
1113.353761,1264,0,40004a8000055c08
1113.3540010000002,790,0,051b2b0a1c170080
1113.354231,357,0,4b88810000000547
1113.3544650000001,688,0,ea0d000786
1113.354649,809,0,0bb37f0c11240021
1113.354883,1266,0,8100e0a0055c08a5
1113.3549520000001,1415,0,0000000000000004
1113.355119,1087,0,004060ff6de40900
1113.3553590000001,1088,0,ff000004ffffff00
1113.355603,880,0,0020038800000002
1113.355847,1349,0,dc1a008c42000000
1113.3560830000001,672,0,8000471f5d002e00
1113.356323,608,0,0c1c1c30ffff762c
1113.356559,399,0,fe1b000000410010
1113.3568010000001,898,0,00fe0f00ab004650
1113.3578160000002,544,0,e113fa3b0000ff0f
1113.3580520000003,339,0,200010ff00ff103e
1113.3582920000003,356,0,0008000000000b03
1113.3585400000002,497,0,0000000000000000
1113.3587900000002,790,0,051b250a1c170080
1113.3590200000003,809,0,85b37f0c11240021
1113.3592520000002,1349,0,dc1a008d42000000
1113.3594880000003,672,0,e000471f5d002e00
1113.3597240000001,608,0,0c1c1c30ffff781b
1113.3599620000002,357,0,4868810000000baa
1113.3601960000003,399,0,fe1b000000410010
1113.3604380000002,688,0,ea0d00072c
1113.3606240000001,1264,0,4000408000055c08
1113.3608680000002,1087,0,004060ff6dd60900
1113.3611060000003,1088,0,ff000004ffffff00
1113.3613500000004,880,0,0020038800000002
1113.3615940000002,1266,0,8100d0a0055c08a0
1113.361623,790,0,051b2b0a1c170080
1113.361853,809,0,0bb37f0c11240021
1113.3619040000003,1520,0,000124232323
1113.362087,1349,0,dc1a008c42000000
1113.362323,339,0,200010ff00ffc0ee
1113.3625650000001,356,0,000800000000060e
1113.362815,544,0,dc2bf8130000f90f
1113.363051,672,0,2000471f5d002e00
1113.3632910000001,608,0,0c1c1c30ffff763b
1113.363527,399,0,fe1b000000410010
1113.363769,848,0,0528d44a4c0000ff
1113.3640050000001,1072,0,0060000000000a00
1113.364255,357,0,4b88810000000644
1113.364491,688,0,ec0d0007f7
1113.364679,1200,0,0080000000400080
1113.364925,1201,0,0237be680000005f
1113.365163,1087,0,004060ff6de70900
1113.365399,1088,0,ff000004ffffff00
1113.365643,880,0,0020038800000002
1113.3658420000002,790,0,051b250a1c170080
1113.3660720000003,809,0,eab37f0c11240021
1113.3663020000001,1349,0,dc1a008d42000000
1113.3665380000002,672,0,8000471f5d002e00
1113.3667780000003,608,0,0c1c1c30ffff782a
1113.3670180000001,399,0,fe1b000000410010
1113.3672600000002,898,0,00fe0f00ab0046d8
1113.3678460000003,544,0,df1bf90b0010ff0f
1113.3680800000002,339,0,200010ff00ff204e
1113.3683200000003,356,0,0008000000000c04
1113.3685660000003,1072,0,00c0000000000400
1113.3688140000002,1200,0,004000c000400080
1113.3690600000002,1201,0,0237be680000005f
1113.369431,790,0,051b3a0a1c170080
1113.369663,809,0,0bb37f0c11240021
1113.3698020000002,688,0,ea0d00073d
1113.369897,1349,0,dc1a008c42000000
1113.3699840000002,357,0,4a68810000000caf
1113.3701330000001,672,0,4000471f5d002e00
1113.3702200000002,848,0,0528844a4c0000af
1113.370373,608,0,0c1c1c30ffff760e
1113.370611,399,0,fe1b000000410010
1113.3706140000002,1087,0,004060ff6dd60900
1113.3708520000002,1088,0,ff000004ffffff00
1113.3708530000001,898,0,00fe0f00ab004614
1113.3710960000003,880,0,0020038800000002
1113.372099,544,0,e133f8230030f90f
1113.372337,339,0,200010ff00ffd0fe
1113.372581,356,0,000800000000070f
1113.3728310000001,497,0,0000000000000000
1113.3736160000003,790,0,051b250a1c170080
1113.373767,1264,0,40004c8000055c08
1113.3738460000002,809,0,eab37f0c11240021
1113.3740070000001,1266,0,8100e0a0055c08a6
1113.3740760000003,1349,0,dc1a008c42000000
1113.374243,357,0,4c98810000000752
1113.3743120000001,672,0,2000471f5d002e00
1113.374477,688,0,e90d000758
1113.3745520000002,608,0,0c1c1c30ffff7839
1113.3747920000003,399,0,fe1b000000410010
1113.3748190000001,1087,0,004060ff6de70900
1113.375055,1088,0,ff000004ffffff00
1113.375299,880,0,0020038800000002
1113.3772390000001,790,0,051b3a0a1c170080
1113.377471,809,0,0bb37f0c11250021
1113.377703,1349,0,dc1a008c42000000
1113.3778100000002,544,0,e223f93b0000ff0f
1113.377939,672,0,e000471f5d002e00
1113.3780460000003,339,0,200010ff00ff305e
1113.378175,608,0,0c1c1c30ffff761d
1113.3782860000003,356,0,0008000000000d05
1113.3784110000001,900,0,0000000000008d00
1113.3785340000002,497,0,0000000000000000
1113.378659,399,0,fe1b000000410010
1113.378901,160,0,2e7f3a0a001c0200
1113.3791410000001,161,0,828981801c300100
1113.379377,1530,0,2000010000000000
1113.3795200000002,1264,0,4000428000055c08
1113.3797640000003,1266,0,8100d0a0055c08a1
1113.3799960000003,357,0,4b88810000000d4f
1113.3802300000002,688,0,ea0d00070e
1113.3805520000003,1087,0,004060ff6dd70900
1113.3807880000002,1088,0,ff000004ffffff00
1113.3810320000002,880,0,0020038800000002
1113.3814380000003,790,0,051b2c0a1c170080
1113.3816720000002,809,0,eab37f0c11240021
1113.3819020000003,1349,0,dc1a008c42000000
1113.3821090000001,544,0,e23bff130010ff0f
1113.3821380000002,672,0,4000471f5d002e00
1113.382347,339,0,200010ff00ffe00e
1113.3823780000002,608,0,0c1c1c30ffff780c
1113.382587,356,0,0008000000000800
1113.3826160000003,900,0,0000000000008d00
1113.3828350000001,1072,0,0080000000000800
1113.3828640000002,399,0,fe1b000000410010
1113.383083,1200,0,00c0000000400080
1113.3831060000002,160,0,2e7f2c0a001c0200
1113.383331,1201,0,0237be680000005f
1113.3833460000003,161,0,828981801c300100
1113.383569,848,0,0528e44a4c0000cf
1113.3835820000002,898,0,00fe0f00ab00469c
1113.384105,688,0,e90d010759
1113.384287,357,0,4c8881000000084d
1113.384849,1087,0,004060ff6deb0900
1113.3850850000001,790,0,051b3a0a1c170080
1113.385317,809,0,0bb37f0c11240021
1113.385551,1088,0,ff000004ffffff00
1113.3857950000001,880,0,0020038800000002
1113.386039,1349,0,dc1a008c42000000
1113.386275,672,0,8000471f5d002e00
1113.3865150000001,608,0,0c1c1c30ffff762c
1113.386751,399,0,fe1b000000410010
1113.386993,898,0,00fe0f00ab0046d8
1113.3878240000001,544,0,e12bf80b0000ff0f
1113.3880600000002,339,0,200010ff00ff406e
1113.3882980000003,356,0,0008000000000e06
1113.3885440000001,1072,0,00e0000000000200
1113.3920930000002,544,0,e103f93b0000ff0f
1113.392331,339,0,200010ff00ff002e
1113.392571,356,0,0008000000000901
1113.3928170000002,497,0,0000000000000000
1113.393067,790,0,051b3a0a1c170080
1113.393299,809,0,0bb37f0c11240021
1113.3935330000002,1349,0,dc1a008c42000000
1113.393769,672,0,2000471f5d002e00
1113.394009,608,0,0c1c1c30ffff763b
1113.394245,357,0,4b8881000000094b
1113.394479,399,0,fe1b000000410010
1113.3947210000001,688,0,ec0d00072a
1113.394903,1264,0,40004e8000055c08
1113.395145,1087,0,004060ff6def0900
1113.395385,1088,0,ff000004ffffff00
1113.395629,880,0,0020038800000002
1113.395873,1266,0,8100e0a0055c08a7
1113.400669,790,0,051b2e0a1c170080
1113.400901,809,0,0bb37f0c11240021
1113.401135,1349,0,dc1a008c42000000
1113.4013710000002,672,0,4000471f5d002e00
1113.401611,608,0,0c1c1c30ffff760e
1113.401849,399,0,fe1b000000410010
1113.4020910000002,898,0,00fe0f00ab00469c
1113.402331,339,0,200010ff00ff103e
1113.402571,356,0,0008000000000a02
1113.4028170000001,544,0,dc0bf92b0000ff0f
1113.403053,1072,0,00a0000000000600
1113.403301,1200,0,0000004000400080
1113.403549,848,0,0528f44a4c0000df
1113.403785,1201,0,0237be680000005f
1113.404111,688,0,e90d00076b
1113.404291,357,0,4b88810000000a48
1113.404835,1087,0,004060ff6dee0900
1113.4050750000001,1088,0,ff000004ffffff00
1113.405319,880,0,0020038800000002
1113.408505,790,0,051b2e0a1c170080
1113.408737,809,0,0bb37f0c11240021
1113.408971,1349,0,dc1a008d42000000
1113.4092070000002,672,0,e000471f5d002e00
1113.409443,608,0,0c1c1c30ffff751e
1113.409679,399,0,fe1b000000410010
1113.4120870000002,544,0,df13f30b0010ff0f
1113.412323,339,0,200010ff00ff204e
1113.412563,356,0,0008000000000b03
1113.4128110000001,497,0,0000000000000000
1113.413691,1264,0,4000508000055c08
1113.413931,1265,0,102f900000000054
1113.4141730000001,1266,0,8100e0a0055c08a8
1113.414409,357,0,4a78810000000bb8
1113.414645,272,0,a0243009621a000c
1113.4148770000002,688,0,ec0d00074c
1113.4150590000002,1087,0,004060ff6def0900
1113.415299,1088,0,ff000004ffffff00
1113.415543,880,0,0020038800000002
1113.4157870000001,1296,0,8000000000000000
1113.416037,1306,0,0000000000000000
1113.416287,1322,0,0000000004000000
1113.416535,790,0,051b2e0a1c170080
1113.416767,809,0,0bb37f0c11240021
1113.417001,1331,0,ff1f1fffffffff00
1113.417245,1332,0,ffffffffff0f0f00
1113.4174950000001,1333,0,07ffffffffffffff
1113.417741,1348,0,0040000000000000
1113.417991,1349,0,dc1a008c42000000
1113.4182270000001,672,0,8000471f5d002e00
1113.418467,608,0,0c1c1c30ffff752d
1113.418705,399,0,fe1b000000410010
1113.4189470000001,898,0,00fe0f00ab004650
1113.419189,1508,0,000000
1113.419343,1680,0,03000100a0003900
1113.4202640000003,24,0,a000016001002400
1113.4217230000002,1419,0,1100040000000000
1113.422105,544,0,dd1bf91b0010ff0f
1113.422337,339,0,200010ff00ff305e
1113.422577,356,0,0008000000000c04
1113.422823,1072,0,00c0000000000400
1113.423071,1200,0,0040004000400080
1113.423317,1201,0,0237be680000005f
1113.423555,848,0,0528044a4c00002f
1113.424121,790,0,051b2e0a1c170080
1113.424353,357,0,4978810000000cbc
1113.424587,688,0,e90d00070d
1113.424769,809,0,0bb37f0c11240021
1113.502081,544,0,dd1bf8230000ff0f
1113.5122700000002,339,0,200010ff00ffb0de
1113.5125080000003,356,0,000800000000040c
1113.5127600000003,790,0,051b250a1c170080
1113.5129900000002,809,0,40b37f0c11240021
1113.5132220000003,848,0,0528444a4c00006f
1113.5134560000001,1072,0,0040000000000c00
1113.5137040000002,1200,0,0040008000400080
1113.5139480000003,1201,0,0237be680000005f
1113.5141860000003,357,0,434881000000048e
1113.5144200000002,688,0,e90d000785
1113.5146020000002,1349,0,dc19008d42000000
1113.5148380000003,672,0,e000471f5d002e00
1113.5150740000001,608,0,0c1c1c30ffff751e
1113.5153100000002,399,0,fe1b000000410010
1113.5155520000003,1087,0,004060ff6df00900
1113.5157920000001,1088,0,ff000004ffffff00
1113.5160360000002,880,0,0020038800000002
1113.5199640000003,790,0,051b250a1c170080
1113.5201940000002,809,0,40b37f0c11240021
1113.5204260000003,1349,0,dc19008c42000000
1113.5206620000001,672,0,8000471f5d002e00
1113.5209020000002,608,0,0c1c1c30ffff752d
1113.5211400000003,399,0,fe1b000000410010
1113.5213820000001,898,0,00fe0f00ab0046d8
1113.5220340000003,544,0,df23f5030010ff0f
1113.5222720000002,339,0,200010ff00ffc0ee
1113.5225140000002,356,0,000800000000050d
1113.5227620000003,497,0,0000000000000000
1113.5236400000003,1264,0,40005a8000055c08
1113.5238800000002,1265,0,102f900000000054
1113.5241220000003,357,0,434881000000058f
1113.5243560000001,688,0,ea0d000786
1113.5245400000003,24,0,a000016001002400
1113.5247860000002,1087,0,004060ff6dee0900
1113.5250260000003,52,0,0200000000000000
1113.5252780000003,1088,0,ff000004ffffff00
1113.5255220000001,80,0,00030000
1113.5256960000002,880,0,0020038800000002
1113.5259400000002,272,0,a0243009621a000c
1113.5261720000003,1266,0,8100f0a0055c08ad
1113.5264040000002,288,0,00000000
1113.5265780000002,1331,0,ff1f1fffffffff00
1113.5268220000003,1296,0,8000000000000000
1113.5270720000003,1332,0,ffffffffff0f0f00
1113.5273220000001,1312,0,0000000000000000
1113.5275740000002,1333,0,07ffffffffffffff
1113.5278200000002,1369,0,0000008000000040
1113.5280660000003,1508,0,000000
1113.5282200000001,1472,0,0000000000000000
1113.5284700000002,790,0,051b240a1c170080
1113.5287020000003,809,0,85b37f0c11240021
1113.5289340000002,1349,0,dc19008c43000000
1113.5291700000002,672,0,2000471f5d002e00
1113.5294100000003,608,0,0c1c1c30ffff753c
1113.5296480000002,399,0,fe1b000000410010
1113.5298900000003,1680,0,03000100a0003d00
1113.5317940000002,1419,0,1100040000000000
1113.5320380000003,544,0,e12bfa330000ff0f
1113.5322740000001,339,0,200010ff00ffd0fe
1113.5325180000002,356,0,000800000000060e
1113.5327680000003,1072,0,0060000000000a00
1113.5330180000003,848,0,0528544a4c00007f
1113.5332520000002,1200,0,0080008000400080
1113.5334980000002,1201,0,0237be680000005f
1113.5340440000002,688,0,ec0d0007f7
1113.5342320000002,357,0,434881000000068c
1113.5347480000003,1087,0,004060ff6def0900
1113.5349880000003,1088,0,ff000004ffffff00
1113.5352320000002,880,0,0020038800000002
1113.5357000000001,790,0,051b240a1c170080
1113.5359320000002,809,0,85b37f0c11240021
1113.5361640000003,1349,0,dc19008c43000000
1113.5364000000002,672,0,4000471f5d002e00
1113.5366400000003,608,0,0c1c1c30ffff750f
1113.5368820000003,399,0,fe1b000000410010
1113.5371240000002,898,0,00fe0f00ab00469c
1113.5420080000001,544,0,e233f81300200510
1113.5422440000002,339,0,200010ff00ffe00e
1113.5424840000003,356,0,000800000000070f
1113.5427340000003,497,0,0000000000000000
1113.5435260000002,790,0,051b240a1c170080
1113.5437580000003,809,0,85b37f0c11240021
1113.5439900000001,1264,0,40005c8000055c08
1113.5442320000002,357,0,434881000000078d
1113.5444680000003,688,0,e90d000758
1113.5446480000003,1266,0,8100f0a0055c08ae
1113.5448800000001,1087,0,004060ff6df00900
1113.5451200000002,1088,0,ff000004ffffff00
1113.5453640000003,880,0,0020038800000002
1113.5456080000001,1349,0,dc19008c42000000
1113.5458440000002,672,0,e000471f5d002e00
1113.5460800000003,608,0,0c1c1c30ffff751e
1113.5463160000002,399,0,fe1b000000410010
1113.5491220000001,704,0,11
1113.5511880000001,790,0,051b240a1c170080
1113.5514200000002,809,0,85b37f0c11240021
1113.5516520000003,1349,0,dc19008c42000000
1113.5518880000002,672,0,8000471f5d002e00
1113.5521280000003,339,0,200010ff00ff002e
1113.5523680000003,356,0,0008000000000800
1113.5526160000002,544,0,e13bf90300200510
1113.5528520000003,608,0,0c1c1c30ffff752d
1113.5530900000003,399,0,fe1b000000410010
1113.5533320000002,848,0,0528644a4c00004f
1113.5535640000003,898,0,00fe0f00ab004650
1113.5538060000001,1072,0,0080000000000800
1113.5540540000002,357,0,4448810000000885
1113.5542880000003,688,0,ea0d000779
1113.5544740000003,1200,0,00c0008000400080
1113.5547180000003,1201,0,0237be680000005f
1113.5549560000002,1087,0,004060ff6dee0900
1113.5551960000003,1088,0,ff000004ffffff00
1113.5554400000003,880,0,0020038800000002
1113.5590520000003,790,0,051b380a1c170080
1113.5592840000002,809,0,85b37f0c11240021
1113.5595160000003,1349,0,dc1a008c42000000
1113.5597520000003,672,0,2000471f5d002e00
1113.5599920000002,608,0,0c1c1c30ffff753c
1113.5602300000003,399,0,fe1b000000410010
1113.5604720000001,1415,0,0000000000000007
1113.5620040000003,544,0,e103f63b0000ff0f
1113.5622420000002,339,0,200010ff00ff103e
1113.5624820000003,356,0,0008000000000901
1113.5627280000003,497,0,0000000000000000
1113.5636060000002,1264,0,40005e8000055c08
1113.5638480000002,1266,0,810000a0055c08af
1113.5640860000003,357,0,4458810000000994
1113.5643200000002,688,0,ec0d00072a
1113.5646980000001,1087,0,004060ff6deb0900
1113.5649340000002,1088,0,ff000004ffffff00
1113.5651780000003,880,0,0020038800000002
1113.5668280000002,790,0,051b380a1c170080
1113.5670600000003,809,0,85b37f0c11240021
1113.5672920000002,1349,0,dc1a008c42000000
1113.5675280000003,672,0,4000471f5d002e00
1113.5677680000003,608,0,0c1c1c30ffff750f
1113.5680100000002,399,0,fe1b000000410010
1113.5682520000003,898,0,00fe0f00ab004614
1113.5720160000003,544,0,e20bfa3b0000ff0f
1113.5722540000002,339,0,200010ff00ff204e
1113.5724940000002,356,0,0008000000000a02
1113.5727400000003,1072,0,00a0000000000600
1113.5729880000001,848,0,0528744a4c00005f
1113.5732240000002,1200,0,000000c000400080
1113.5734700000003,1201,0,0237be680000005f
1113.5740440000002,688,0,ec0d00073b
1113.5742260000002,357,0,4558810000000a96
1113.5746180000003,790,0,051b380a1c170080
1113.5748500000002,809,0,85b37f0c11240021
1113.5750820000003,1087,0,004060ff6ded0900
1113.5753180000002,1088,0,ff000004ffffff00
1113.5755620000002,880,0,0020038800000002
1113.5758060000003,1349,0,dc1a008c42000000
1113.5760420000001,672,0,e000471f5d002e00
1113.5762780000002,608,0,0c1c1c30ffff761d
1113.5765140000003,399,0,fe1b000000410010
1113.5819960000003,544,0,e213f93b0000ff0f
1113.5822340000002,339,0,200010ff00ff305e
1113.5824740000003,356,0,0008000000000b03
1113.5827220000003,497,0,0000000000000000
1113.5829720000002,790,0,051b380a1c170080
1113.5832040000003,809,0,85b37f0c11240021
1113.5834360000001,1349,0,dc1a008c42000000
1113.5836720000002,672,0,8000471f5d002e00
1113.5839120000003,608,0,0c1c1c30ffff762c
1113.5841480000001,357,0,4448810000000b86
1113.5843820000002,399,0,fe1b000000410010
1113.5846240000003,688,0,ea0d00072c
1113.5848100000003,898,0,00fe0f00ab0046d8
1113.5850520000001,1087,0,004060ff6dec0900
1113.5852900000002,1088,0,ff000004ffffff00
1113.5855340000003,880,0,0020038800000002
1113.5857780000001,1264,0,4000608000055c08
1113.5860200000002,1266,0,810000a0055c08b0
1113.5902680000002,790,0,051b3d0a1c170080
1113.5905000000002,809,0,85b37f0c11240021
1113.5907320000003,1349,0,dc1a008c42000000
1113.5909680000002,672,0,2000471f5d002e00
1113.5912080000003,608,0,0c1c1c30ffff763b
1113.5914440000001,900,0,0000000000008d00
1113.5916920000002,399,0,fe1b000000410010
1113.5919340000003,160,0,2e7f3d0a001c0200
1113.5921740000003,161,0,828981801c300100
1113.5924100000002,339,0,200010ff00ff406e
1113.5926480000003,356,0,0008000000000c04
1113.5928940000003,544,0,df1bf90b0010ff0f
1113.5931280000002,848,0,0528844a4c0000af
1113.5933680000003,1072,0,00c0000000000400
1113.5936160000003,1200,0,004000c000400080
1113.5938620000002,1201,0,0237be680000005f
1113.5941000000003,357,0,4448810000000c81
1113.5943360000003,688,0,e90d00070d
1113.5948400000002,1087,0,004060ff6df10900
1113.5950820000003,1088,0,ff000004ffffff00
1113.5953260000003,880,0,0020038800000002
1113.5981220000003,790,0,051b3d0a1c170080
1113.5983540000002,809,0,85b37f0c11240021
1113.5985860000003,1349,0,dc1a008c42000000
1113.5988220000002,672,0,4000471f5d002e00
1113.5990620000002,608,0,0c1c1c30ffff760e
1113.5993000000003,399,0,fe1b000000410010
1113.5995420000002,898,0,00fe0f00ab00469c
1113.6019920000003,544,0,dc23f52b0000ff0f
1113.6022260000002,339,0,200010ff00ff507e
1113.6024660000003,356,0,0008000000000d05
1113.6027140000003,497,0,0000000000000000
1113.6035640000002,1264,0,4000628000055c08
1113.6038060000003,1266,0,810000a0055c08b1
1113.6040420000002,357,0,4338810000000df7
1113.6042780000002,688,0,ec0d00076e
1113.6046960000003,1087,0,004060ff6ded0900
1113.6049320000002,1088,0,ff000004ffffff00
1113.6051760000003,880,0,0020038800000002
1113.6059100000002,790,0,051b3d0a1c170080
1113.6061420000003,809,0,85b37f0c11240021
1113.6063740000002,1349,0,dc1a008d42000000
1113.6066100000003,672,0,e000471f5d002e00
1113.6068460000001,608,0,0c1c1c30ffff751e
1113.6070820000002,399,0,fe1b000000410010
1113.6097250000003,608,0,0c1c1c30ffff752d
1113.6099630000003,399,0,fe1b000000410010
1113.6102050000002,898,0,00fe0f00ab0046d8
1113.6120020000003,544,0,dc2bf83b0000ff0f
1113.6122400000002,339,0,200010ff00ff608e
1113.6124800000002,356,0,0008000000000e06
1113.6124950000003,704,0,11
1113.6127260000003,848,0,0528944a4c0000bf
1113.6129600000002,1072,0,00e0000000000200
1113.6132060000002,1200,0,008000c000400080
1113.6134560000003,1201,0,0237be680000005f
1113.6136940000001,790,0,051b3d0a1c170080
1113.6139260000002,809,0,eab37f0c11240021
1113.6141560000003,357,0,4338810000000ef4
1113.6143920000002,688,0,ea0d00071f
1113.6145780000002,1349,0,dc1a008c42000000
1113.6148140000003,672,0,8000471f5d002e00
1113.6150540000003,608,0,0c1c1c30ffff752d
1113.6152920000002,399,0,fe1b000000410010
1113.6153850000003,544,0,e10bf9330000ff0f
1113.6155340000003,898,0,00fe0f00ab004650
1113.6156190000002,339,0,200010ff00ffa0ce
1113.6157760000003,1087,0,004060ff6deb0900
1113.6158590000002,356,0,000800000000020a
1113.6160120000002,1088,0,ff000004ffffff00
1113.6161070000003,848,0,0528b44a4c00009f
1113.6162560000002,880,0,0020038800000002
1113.6163410000001,790,0,051b330a1c170080
1113.6165750000002,809,0,eab37f0c11240021
1113.616805,1072,0,0020000000000e00
1113.6170510000002,1200,0,0000000000400080
1113.6172970000002,1201,0,0237be680000005f
1113.6175350000003,357,0,42388100000002f9
1113.6177750000002,688,0,ec0d0007b3
1113.6179570000002,1349,0,dc19008c41000000
1113.6181950000002,672,0,2000471f5d002e00
1113.6184350000003,608,0,0c1c1c30ffff743d
1113.6186730000002,399,0,fe1b000000410010
1113.6189150000002,1087,0,004060ff6df30900
1113.6191530000003,1088,0,ff000004ffffff00
1113.6193970000002,880,0,0020038800000002
1113.6214740000003,790,0,051b410a1c170080
1113.6217060000001,809,0,eab37f0c11240021
1113.6219360000002,1349,0,dc1a008c42000000
1113.6221720000003,339,0,200010ff00ff709e
1113.6224080000002,356,0,0008000000000f07
1113.6224870000003,1415,0,0000000000000008
1113.6226560000002,497,0,0000000000000000
1113.6229060000003,544,0,da33f81b0000f90f
1113.6231440000001,672,0,2000471f5d002e00
1113.6233840000002,608,0,0c1c1c30ffff753c
1113.6236220000003,399,0,fe1b000000410010
1113.6238640000001,1264,0,4000648000055c08
1113.6239390000003,790,0,051b330a1c170080
1113.6241040000002,357,0,4248810000000f84
1113.6241730000002,809,0,eab37f0c11240021
1113.6243440000003,688,0,ec0d000780
1113.6244030000003,1349,0,dc19008d41000000
1113.6245300000003,272,0,a0243009621a000c
1113.6246390000001,672,0,4000471f5d002e00
1113.6247620000001,1265,0,102f900000000054
1113.6248790000002,608,0,0c1c1c30ffff7400
1113.6250040000002,1087,0,004060ff6ded0900
1113.6251190000003,399,0,fe1b000000410010
1113.6252400000003,1088,0,ff000004ffffff00
1113.625361,898,0,00fe0f00ab00469c
1113.6256010000002,339,0,200010ff00ffb0de
1113.6258390000003,356,0,000800000000030b
1113.6260890000003,497,0,0000000000000000
1113.6263390000001,544,0,e513f9230000ff0f
1113.6269490000002,1264,0,4000688000055c08
1113.6271910000003,1266,0,810010a0055c08b4
1113.6274250000001,688,0,ec0d0007c4
1113.6276090000001,357,0,43388100000003f9
1113.6281350000002,1087,0,004060ff6df40900
1113.6283750000002,1088,0,ff000004ffffff00
1113.6286190000003,880,0,0020038800000002
1113.6288630000001,1520,0,000124232323
1113.6317630000003,790,0,051b330a1c170080
1113.6319970000002,809,0,eab37f0c11240021
1113.6322270000003,1349,0,dc19008c42000000
1113.6324630000001,672,0,e000471f5d002e00
1113.6326990000002,608,0,0c1c1c30ffff741f
1113.6329410000003,399,0,fe1b000000410010
1113.6353790000003,544,0,e41bf9330000ff0f
1113.6356170000001,339,0,200010ff00ffc0ee
1113.6358590000002,356,0,000800000000040c
1113.6361110000003,848,0,0528c44a4c0000ef
1113.6363450000001,1072,0,0040000000000c00
1113.6365930000002,1200,0,0040000000400080
1113.6368390000002,1201,0,0237be680000005f
1113.6375210000003,688,0,ec0d0007d5
1113.6377050000003,357,0,434881000000048e
1113.6381250000002,1087,0,004060ff6df40900
1113.6383650000002,1088,0,ff000004ffffff00
1113.6386090000003,880,0,0020038800000002
1113.6395530000002,790,0,051b330a1c170080
1113.6397870000003,809,0,eab37f0c11240021
1113.6400170000002,1349,0,dc19008c42000000
1113.6402530000003,672,0,8000471f5d002e00
1113.6404930000003,608,0,0c1c1c30ffff742e
1113.6407290000002,399,0,fe1b000000410010
1113.6409710000003,898,0,00fe0f00ab004650
1113.6453630000003,544,0,e123f9330000ff0f
1113.6456010000002,339,0,200010ff00ffd0fe
1113.6458450000002,356,0,000800000000050d
1113.6460930000003,497,0,0000000000000000
1113.6460940000002,672,0,8000471f5d002e00
1113.6469510000002,1264,0,40006a8000055c08
1113.6471910000002,1266,0,810010a0055c08b5
1113.6474270000003,357,0,43388100000005ff
1113.6476670000002,688,0,ec0d0007e6
1113.6478510000002,790,0,051b340a1c170080
1113.6480830000003,809,0,eab37f0c11240021
1113.6483130000001,1087,0,004060ff6df70900
1113.6485530000002,1088,0,ff000004ffffff00
1113.6487970000003,880,0,0020038800000002
1113.6490410000001,1349,0,dc19008c42000000
1113.6492770000002,672,0,2000471f5d002e00
1113.6495170000003,608,0,0c1c1c30ffff743d
1113.6497550000001,399,0,fe1b000000410010
1113.6519410000003,1531,0,5a4a555352810116
1113.6551570000001,790,0,051b340a1c170080
1113.6553890000002,339,0,200010ff00ffe00e
1113.6556290000003,356,0,000800000000060e
1113.6558790000001,544,0,df2bf8330000f90f
1113.6561190000002,809,0,eab37f0c11240021
1113.6563490000003,848,0,0528d44a4c0000ff
1113.6565850000002,1072,0,0060000000000a00
1113.6568350000002,1200,0,0080000000400080
1113.6570810000003,1201,0,0237be680000005f
1113.6573190000001,1349,0,dc19008c42000000
1113.6575550000002,357,0,434881000000068c
1113.6577910000003,672,0,4000471f5d002e00
1113.6580310000002,608,0,0c1c1c30ffff7400
1113.6582710000002,688,0,ec0d0007f7
1113.6584590000002,900,0,0000000000008d00
